Link,Title,Authors,Contributors,ISBN/UID,Format,Read Status,Date Added,Last Date Read,Dates Read,Read Count,Moods,Pace,Character- or Plot-Driven?,Strong Character Development?,Loveable Characters?,Diverse Characters?,Flawed Characters?,Star Rating,Review,Content Warnings,Content Warning Description,Tags,Owned?
https://app.thestorygraph.com/books/7f8185f8-082b-47db-9b4e-c8871fc3c6c0,Dirty River: A Queer Femme of Color Dreaming Her Way Home,Leah Lakshmi Piepzna-Samarasinha,,,digital,read,4/8/2017,4/20/2017,4/20/2017,1,,,,,,,,5,,,,,No
https://app.thestorygraph.com/books/7f8de297-02cf-4536-9e22-6f4f2705fde6,A House With Good Bones,T. Kingfisher,,9.78E+12,digital,to-read,1/1/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/804f7d0c-e388-4d3d-ba9c-31895b02b381,Chasing Vermeer (Scholastic Gold),Blue Balliett,Brett Helquist (Illustrator),9.78E+12,paperback,to-read,12/27/2023,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/806a75e2-59fb-4a59-93df-dc2cae0888bf,Ink Blood Sister Scribe,Emma Törzs,,9.78E+12,hardcover,read,6/7/2023,6/26/2023,2023/06/24-2023/06/26,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,It's complicated,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/8090a109-8d00-4d8e-a0d6-af49b4201d94,The Restless Dark,Erica Waters,,9.78E+12,hardcover,read,2/1/2023,2/1/2023,2023/01/31-2023/02/01,1,"dark, emotional, mysterious, tense",medium,A mix,Yes,It's complicated,Yes,Yes,4,,,,,No
https://app.thestorygraph.com/books/80b908d9-9cab-47b5-9a2f-59fa26f42942,Lost in the Never Woods,Aiden Thomas,,9.78E+12,hardcover,read,9/15/2022,9/28/2022,2022/09/26-2022/09/28,1,"adventurous, emotional, mysterious",medium,Plot,Yes,Yes,No,It's complicated,3.75,,,,,Yes
https://app.thestorygraph.com/books/80c1b06b-2242-4add-ab66-f15af8496782,The Dream Thieves,Maggie Stiefvater,,9.78E+12,hardcover,read,8/11/2020,8/11/2020,8/11/2020,1,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/80de8378-dd11-4751-ac44-0bd3272e64a6,Autoboyography,Christina Lauren,,9.78E+12,hardcover,read,4/25/2018,11/8/2018,11/8/2018,1,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/8145fb3d-8156-43f9-be7d-f8c656f81a6d,Divine Rivals,Rebecca Ross,,9.78E+12,hardcover,to-read,6/7/2023,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/81929907-61e9-4c17-903b-dfcc41e61eb6,The Lost Girl,Anne Ursu,,,,read,1/28/2019,2/23/2019,2/23/2019,1,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/81e7cb63-b074-4c27-8898-5ccdac23c977,Throwback,Maurene Goo,,9.78E+12,hardcover,to-read,5/10/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/824eccc1-ea3a-47c8-8a68-e037cd0d2ae1,The Wishing Game,Meg Shaffer,,9.78E+12,hardcover,read,6/6/2023,6/7/2023,2023/06/06-2023/06/07,1,"adventurous, emotional, hopeful, mysterious",medium,A mix,Yes,Yes,No,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/836aff10-4b4e-4b28-8a89-c8ed9e3f966a,Lessons in Chemistry,Bonnie Garmus,,9.78E+12,hardcover,read,6/29/2023,7/19/2023,2023/07/16-2023/07/19,1,"emotional, funny, informative, reflective",medium,A mix,It's complicated,Yes,No,No,4,,,,,Yes
https://app.thestorygraph.com/books/842a5ee5-73e1-48c9-9f24-d9f14baa88bf,The Sound of Stars,Alechia Dow,,9.78E+12,hardcover,read,6/4/2020,5/3/2023,2023/05/01-2023/05/03,1,"adventurous, dark, emotional, hopeful, mysterious",medium,A mix,Yes,It's complicated,Yes,Yes,3,,,,,Yes
https://app.thestorygraph.com/books/845eee4c-867d-4540-9f06-9654fee3202e,On a Sunbeam,Tillie Walden,,9.78E+12,paperback,read,11/30/2018,2/12/2019,2/12/2019,1,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/84652928-e163-4a1a-8a81-cfecdc46128d,When the Moon Was Ours,Anna-Marie McLemore,,,,read,4/19/2018,7/6/2018,7/6/2018,1,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/84f7cad2-d67e-4ee3-a232-d0cd180b08e4,I Keep My Exoskeletons to Myself,Marisa Crane,,9.78E+12,paperback,to-read,1/25/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/858c9202-15ed-4150-be3d-5a970e6c6254,The Miscalculations of Lightning Girl,Stacy McAnulty,,,,read,11/19/2018,1/18/2019,1/18/2019,1,,,,,,,,5,,,,,No
https://app.thestorygraph.com/books/85e36e17-0a62-4962-9eae-05f3224baed8,Plan A,Deb Caletti,,9.78E+12,hardcover,read,12/27/2023,1/21/2024,2024/01/17-2024/01/21,1,"challenging, emotional, funny, hopeful, informative, reflective",slow,A mix,Yes,Yes,Yes,It's complicated,3.75,,,,,Yes
https://app.thestorygraph.com/books/8675f9ff-e0c1-42cd-b3c0-291149a98723,Gwen and Art Are Not in Love,Lex Croucher,,9.78E+12,hardcover,read,5/10/2023,12/24/2023,2023/12/22-2023/12/24,1,"emotional, funny, hopeful, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/86847767-a98f-43d7-ab37-f18a24b8a217,The Last Olympian,Rick Riordan,,9.78E+12,hardcover,read,5/17/2022,5/17/2022,2022/05/16-2022/05/17,1,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/86d22ce8-32b5-4b6a-935a-52508a7375e6,Wild Wishes and Windswept Kisses,Maya Prasad,,9.78E+12,hardcover,read,11/7/2023,11/30/2023,2023/11/29-2023/11/30,1,"emotional, funny, lighthearted, reflective",medium,A mix,Yes,Yes,Yes,Yes,4.25,,,,,Yes
https://app.thestorygraph.com/books/872f806a-7453-4033-8f04-26543739cf2a,The Downstairs Girl,Stacey Lee,,9.78E+12,hardcover,read,9/3/2022,11/4/2022,2022/11/03-2022/11/04,1,"adventurous, emotional, inspiring",medium,A mix,It's complicated,Yes,Yes,It's complicated,4,,,,,Yes
https://app.thestorygraph.com/books/87d1a3c1-8da9-4d34-92fc-bf5c2544144e,The Sea of Monsters,Rick Riordan,,9.78E+12,hardcover,read,4/23/2022,4/22/2022,4/22/2022,1,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/87fe4a15-1cc8-4978-96d5-c7d51672be9a,I Want to Die but I Want to Eat Tteokbokki,Baek Se-hee,Anton Hur (Translator),9.78E+12,hardcover,read,9/9/2023,9/9/2023,2023/09/09-2023/09/09,1,"challenging, emotional, funny, reflective",medium,,,,,,3.5,,,,,Yes
https://app.thestorygraph.com/books/88593be2-49f5-4ded-a8c9-c52c5089d558,Lore,Alexandra Bracken,,9.78E+12,hardcover,read,8/15/2022,8/17/2022,2022/08/14-2022/08/17,1,"adventurous, emotional, funny, mysterious, tense",medium,Plot,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/886d8db7-e61d-49b1-b435-6fb475a0ed25,"Beneath the Moon: Fairy Tales, Myths, and Divine Stories from Around the World",Yoshi Yoshitani,,9.78E+12,hardcover,read,11/25/2023,11/24/2023,2023/11/24-2023/11/24,1,"informative, inspiring",fast,N/A,N/A,N/A,Yes,N/A,5,,,,,Yes
https://app.thestorygraph.com/books/88ac4bd3-6786-429f-b083-4dc672de8b2d,The Sullivan Sisters,Kathryn Ormsbee,,9.78E+12,hardcover,read,11/2/2022,11/2/2022,2022/11/02-2022/11/02,1,"emotional, mysterious, reflective",slow,Character,Yes,It's complicated,No,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/891f8753-ce16-42d5-a759-d468e34228ed,Lemonade Mouth,Mark Peter Hughes,,9.78E+12,hardcover,to-read,5/29/2018,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/8948654c-8521-4fe9-9c8e-5fab0b9f7fc8,Two Twisted Crowns,Rachel Gillig,,9.78E+12,paperback,to-read,12/22/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/895f0425-ffa8-4711-93ff-a74325bfd353,The Honeys,Ryan La Sala,,9.78E+12,hardcover,read,12/27/2022,12/29/2022,2022/12/27-2022/12/29,1,"dark, emotional, mysterious, tense",medium,A mix,It's complicated,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/8970b6be-9023-4bd1-aa6f-4c080285b477,She's Gone,David Bell,,9.78E+12,paperback,read,8/13/2023,8/14/2023,2023/08/12-2023/08/14,1,"challenging, emotional, mysterious, tense",medium,A mix,It's complicated,It's complicated,No,Yes,3,,,,,No
https://app.thestorygraph.com/books/8adcd4fb-7e26-4b62-a90f-52b6ac3b36fe,Graceling,Kristin Cashore,,9.78E+12,hardcover,read,6/22/2022,6/22/2022,2022/06/21-2022/06/22,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,No,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/8af3161c-7875-4943-abd1-ff7f76ae2ff0,Cinder,Marissa Meyer,,9.78E+12,hardcover,read,4/8/2017,,,1,,,,,,,,3,,,,,No
https://app.thestorygraph.com/books/8b578e53-2928-442c-ab2a-9613f225b220,Bright Young Women,Jessica Knoll,,9.78E+12,hardcover,read,9/14/2023,9/16/2023,2023/09/13-2023/09/16,1,"challenging, emotional, mysterious, reflective",medium,Character,Yes,Yes,Yes,It's complicated,4.75,,,,,Yes
https://app.thestorygraph.com/books/8b7683e4-ea47-4d80-864e-c4ec56e2aafc,Hell Bent,Leigh Bardugo,,9.78E+12,hardcover,read,1/22/2023,1/23/2023,2023/01/22-2023/01/23,1,"adventurous, dark, mysterious",medium,A mix,Yes,Yes,It's complicated,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/8bdeb7d3-0161-4c39-b877-420601a66bb7,Once Upon a Broken Heart,Stephanie Garber,,9.78E+12,hardcover,read,9/15/2022,9/19/2022,2022/09/18-2022/09/19,1,"adventurous, mysterious",fast,A mix,Yes,Yes,No,Yes,4,,,,,No
https://app.thestorygraph.com/books/8c48ab83-c9ca-42ca-bf3a-3101e36c13c6,Once Upon a K-Prom,Kat Cho,,9.78E+12,hardcover,read,7/23/2022,7/23/2022,2022/07/22-2022/07/23,1,"emotional, funny, lighthearted",medium,Character,It's complicated,Yes,It's complicated,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/8d07b479-03f1-498a-8168-8c9b20b9fbc4,The Prince and the Dressmaker,Jen Wang,,9.78E+12,paperback,read,3/18/2020,5/17/2023,2023/05/17-2023/05/17,1,"adventurous, challenging, emotional",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/8d9b5474-04b4-489c-9aa6-7d05531b7e44,A Thousand Steps into Night,Traci Chee,,9.78E+12,hardcover,read,7/10/2022,7/10/2022,2022/07/09-2022/07/10,1,"adventurous, dark, tense",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,No
https://app.thestorygraph.com/books/8ddd3a76-ffb7-4544-ab03-0737a58ed731,Icebreaker,Hannah Grace,,9.78E+12,digital,read,1/13/2023,1/16/2023,2023/01/13-2023/01/16,1,"funny, lighthearted",slow,Character,Yes,It's complicated,Yes,Yes,3,,,,,No
https://app.thestorygraph.com/books/8e225b63-02cf-4019-a3a8-e97625bb7758,Messy Roots: A Graphic Memoir of a Wuhanese-American,Laura Gao,,9.78E+12,hardcover,read,4/25/2022,4/24/2022,4/24/2022,1,"emotional, informative, reflective",fast,,,,,,3.5,,,,,Yes
https://app.thestorygraph.com/books/8f2802b1-8d41-4b35-bd76-37e013ea5c7e,The Cabinet,Un-su Kim,Sean Lin Halbert (Translator),9.78E+12,paperback,read,8/11/2023,8/12/2023,2023/08/11-2023/08/12,1,"dark, funny, mysterious",medium,A mix,It's complicated,No,No,Yes,2.75,,,,,Yes
https://app.thestorygraph.com/books/8f403954-2950-4903-bdc3-cecb460279e2,Iron Widow,Xiran Jay Zhao,,9.78E+12,hardcover,read,5/18/2022,5/18/2022,2022/05/17-2022/05/18,1,"adventurous, dark, hopeful, mysterious, tense",medium,A mix,Yes,Yes,Yes,It's complicated,5,,,,,Yes
https://app.thestorygraph.com/books/8f54af19-08a7-45f5-ac13-4fdb1dfa7afa,Funeral Songs for Dying Girls,Cherie Dimaline,,9.78E+12,hardcover,read,7/1/2023,7/1/2023,2023/07/01-2023/07/01,1,"dark, emotional",slow,A mix,N/A,N/A,N/A,N/A,2.75,,,,,No
https://app.thestorygraph.com/books/8f67b291-67b9-432a-ace0-0c61555f807d,This One Summer,Mariko Tamaki,Jillian Tamaki (Illustrator),9.78E+12,paperback,read,8/15/2018,9/12/2018,9/12/2018,1,,,,,,,,4,,,,,Yes
https://app.thestorygraph.com/books/8f7b3682-558c-4355-b70d-32de1b2d99ef,A Heavy Dose of Allison Tandy,Jeff Bishop,,9.78E+12,hardcover,read,7/24/2022,7/24/2022,2022/07/24-2022/07/24,1,"dark, emotional, funny, reflective",medium,Character,Yes,Yes,No,Yes,3.75,,,,,Yes
https://app.thestorygraph.com/books/8f8f09a0-2968-4cf9-ae86-a4a39f1d8a0e,The Perfect World of Miwako Sumida,Clarissa Goenawan,,9.78E+12,hardcover,to-read,12/22/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/90319df2-fbd2-4d50-8e3a-96120be5df4b,The Travelling Cat Chronicles,Hiro Arikawa,,9.78E+12,digital,to-read,1/1/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/906b9ba2-88b9-4e56-8fee-86e4d7526b11,The Hidden Oracle,Rick Riordan,,9.78E+12,hardcover,read,10/22/2022,10/25/2022,2022/10/21-2022/10/25,1,"adventurous, emotional, mysterious",medium,A mix,Yes,It's complicated,It's complicated,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/91383add-d00d-4418-add7-2e96433c2875,This Time Tomorrow,Emma Straub,,9.78E+12,hardcover,read,5/30/2022,5/30/2022,2022/05/29-2022/05/30,1,"adventurous, emotional, hopeful",medium,A mix,Yes,Yes,No,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/91d3044c-062f-4519-8ef9-59c7561a6204,"Detransition, Baby",Torrey Peters,,9.78E+12,hardcover,read,4/9/2022,1/31/2023,2023/01/28-2023/01/31,1,"challenging, emotional, funny, reflective",medium,Character,Yes,Yes,Yes,Yes,5,,,,,No
https://app.thestorygraph.com/books/926a5568-7faf-4eaf-9cfb-a8b020fa09fe,The Ghosts We Keep,Mason Deaver,,B08DRZ7YLP,digital,read,2/26/2020,7/29/2021,7/29/2021,1,"challenging, dark, emotional, reflective",medium,,,,,,4.5,,Graphic: Self harm and Suicidal thoughts; ,,,No
https://app.thestorygraph.com/books/93f7adc2-40c0-40d5-81f1-3c5a2a439562,You're Not Supposed to Die Tonight,Kalynn Bayron,,9.78E+12,hardcover,read,11/19/2023,11/19/2023,2023/11/18-2023/11/19,1,"challenging, dark, emotional, mysterious, tense",medium,A mix,It's complicated,Yes,Yes,It's complicated,3.5,,,,,No
https://app.thestorygraph.com/books/94a12140-e202-40cf-8cfc-bcf043dca8d4,Howl's Moving Castle,Diana Wynne Jones,,9.78E+12,paperback,read,8/15/2021,8/19/2021,2021/08/15-2021/08/19,1,"adventurous, mysterious, funny, lighthearted",medium,,,,,,4.75,,,,,Yes
https://app.thestorygraph.com/books/956ca33b-e415-4d78-a249-5681cc2b2368,She Drives Me Crazy,Kelly Quindlen,,B085MVNPBL,digital,read,8/6/2021,6/25/2021,6/25/2021,1,"funny, lighthearted",medium,,,,,,4.5,,,,,No
https://app.thestorygraph.com/books/95a26bc1-579b-4b39-972e-d09b2a8c0436,The House in the Cerulean Sea,TJ Klune,,9.78E+12,digital,read,5/4/2020,7/31/2020,7/31/2020,1,,,,,,,,5,,,,,No
https://app.thestorygraph.com/books/95cdf546-dea5-4530-a76a-71805007ee65,When You Reach Me,Rebecca Stead,,375850864,paperback,read,8/15/2018,11/15/2023,2023/11/15-2023/11/15,2,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/9626727d-7d01-4795-aea3-ca08e8f68dac,Mad Honey,"Jennifer Finney Boylan, Jodi Picoult",,9.78E+12,hardcover,read,1/24/2023,1/26/2023,2023/01/25-2023/01/26,1,"challenging, emotional, hopeful, mysterious, reflective, sad, tense",medium,A mix,It's complicated,It's complicated,Yes,Yes,4.75,,,,,No
https://app.thestorygraph.com/books/96555639-935b-4da4-9d7b-bccbc9c900ae,These Ghosts Are Family,Maisy Card,,9.78E+12,hardcover,read,5/31/2023,6/1/2023,2023/05/31-2023/06/01,1,"emotional, reflective",medium,Character,It's complicated,Yes,Yes,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/96e01aef-b5a2-4cad-b387-b01452759d5d,Deathless Divide,Justina Ireland,,9.78E+12,paperback,to-read,4/13/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/9726c5c6-e6d3-4bc5-8805-e4778d861d1a,A Very Large Expanse of Sea,Tahereh Mafi,,9.78E+12,hardcover,read,10/30/2018,6/18/2019,6/18/2019,1,,,,,,,,5,,,,,No
https://app.thestorygraph.com/books/97d777d8-a679-4bc3-977f-16b945d1960d,This Is How You Lose the Time War,"Max Gladstone, Amal El-Mohtar",,9.78E+12,digital,read,5/10/2023,5/17/2023,2023/05/17-2023/05/17,1,"challenging, emotional, reflective",fast,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/97d990c3-2de0-4458-841c-64ffe92617b7,May the Best Man Win,Z.R. Ellor,,9.78E+12,digital,read,4/5/2020,1/11/2023,2023/01/11-2023/01/11,1,"emotional, hopeful, informative",medium,Character,Yes,It's complicated,Yes,Yes,4,,,,,No
https://app.thestorygraph.com/books/98277513-7fe8-4bd7-adf4-384d70548c00,Eva Evergreen and the Cursed Witch,Julie Abe,,9.78E+12,paperback,read,12/27/2023,1/1/2024,2023/12/31-2024/01/01,1,"adventurous, dark, emotional, mysterious",medium,Plot,It's complicated,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/98385e64-9c08-48bd-a3fc-c7751a9341fe,The Love Hypothesis,Ali Hazelwood,,9.78E+12,paperback,read,9/14/2022,8/29/2022,8/29/2022,1,"emotional, funny",medium,,,,,,3,,,,,No
https://app.thestorygraph.com/books/98734829-964b-4880-a43a-1b27a6ef3523,Message Not Found,Dante Medema,,9.78E+12,digital,read,6/24/2022,6/24/2022,2022/06/23-2022/06/24,1,"emotional, mysterious, reflective, sad",fast,Character,Yes,It's complicated,No,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/98dd3565-e7da-416e-9778-873c5840e16c,Babel: An Arcane History,R.F. Kuang,,9.78E+12,hardcover,read,8/28/2022,8/31/2022,2022/08/28-2022/08/31,1,"challenging, dark, emotional, informative, mysterious, reflective, tense",medium,A mix,Yes,Yes,Yes,It's complicated,5,,,,,Yes
https://app.thestorygraph.com/books/99bcb6b0-5409-4a85-8b58-22d273a400b6,Good Omens,"Terry Pratchett, Neil Gaiman",,9.78E+12,paperback,to-read,12/27/2023,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/9a0ad72d-f499-4e59-95d9-96da969c9c82,Heavenly Tyrant,Xiran Jay Zhao,,9.78E+12,hardcover,to-read,5/10/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/9ae07ba5-fd85-44d6-ac5d-f9d45b3b21e7,A Marvellous Light,Freya Marske,,9.78E+12,hardcover,read,8/7/2021,1/3/2023,2023/01/01-2023/01/03,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4.25,,,,,No
https://app.thestorygraph.com/books/9ae3469f-6fba-40f4-94f3-74194191e9de,Nightbirds,Kate J. Armstrong,,9.78E+12,hardcover,read,4/27/2023,5/1/2023,2023/04/27-2023/05/01,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,It's complicated,3,,,,,No
https://app.thestorygraph.com/books/9bc01e11-e0ee-4ede-9b2b-6b003aaaa433,Sailor Moon 1 (Naoko Takeuchi Collection),Naoko Takeuchi,,9.78E+12,paperback,read,2/13/2023,2/14/2023,2023/02/12-2023/02/14,1,"adventurous, lighthearted",medium,A mix,Yes,Yes,N/A,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/9c011b51-ca24-47b6-9dfd-ffb87091869b,Last Night at the Telegraph Club,Malinda Lo,,9.78E+12,hardcover,read,2/8/2022,3/29/2022,2022/03/27-2022/03/29,1,"challenging, emotional, hopeful, reflective",slow,Character,Yes,Yes,Yes,No,4,,,,,No
https://app.thestorygraph.com/books/9e929207-3018-428f-95b9-c62a5af4bdfe,Cursed Crowns,"Katherine Webber, Catherine Doyle",,9.78E+12,digital,read,11/3/2023,11/5/2023,2023/11/02-2023/11/05,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/9ea03422-36c3-4489-b737-e41601d77877,Ninth House,Leigh Bardugo,,9.78E+12,hardcover,read,10/30/2022,10/31/2022,2022/10/28-2022/10/31,1,"dark, emotional, mysterious, tense",medium,A mix,It's complicated,It's complicated,No,Yes,3.5,,"Graphic: Rape, Murder, and Gore; ",,,Yes
https://app.thestorygraph.com/books/9eadd497-bf46-4cfa-9755-05a38f74d5be,The Ones We're Meant to Find,Joan He,,9.78E+12,hardcover,read,9/12/2022,9/13/2022,2022/09/12-2022/09/13,1,"challenging, dark, emotional, mysterious, reflective",medium,A mix,It's complicated,It's complicated,Yes,Yes,3.75,,,,,No
https://app.thestorygraph.com/books/9f081aef-0d8c-430d-a910-8cbc811a64a9,What We Harvest,Ann Fraistat,,9.78E+12,hardcover,read,10/14/2022,10/15/2022,2022/10/13-2022/10/15,1,"adventurous, dark, mysterious",medium,Plot,It's complicated,It's complicated,No,Yes,3.75,,,,,No
https://app.thestorygraph.com/books/9f18568a-60a5-4a47-99e6-41a66f2f1644,Your Driver Is Waiting,Priya Guns,,9.78E+12,hardcover,to-read,2/3/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/9f30f0e3-cff1-4caa-93dc-91c6b78048e8,Undead Girl Gang,Lily Anderson,,,digital,read,5/20/2018,8/15/2018,8/15/2018,1,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/9f458539-17ad-4105-97b3-f64888e0e1a3,Dragon Pearl,Yoon Ha Lee,,,digital,to-read,3/26/2019,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/9fecb180-9734-4684-b132-09f666b67518,Last Violent Call,Chloe Gong,,9.78E+12,hardcover,to-read,4/21/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/a0704eb0-045d-4e36-b695-952a3d9e04dc,Nothing More to Tell,Karen M. McManus,,9.78E+12,hardcover,read,4/2/2023,4/2/2023,2023/04/01-2023/04/02,1,"emotional, mysterious",fast,A mix,N/A,Yes,No,N/A,3.25,,,,,No
https://app.thestorygraph.com/books/a17dc527-b759-485e-bf50-4b849a23c649,Harvest House,Cynthia Leitich Smith,,9.78E+12,hardcover,read,5/31/2023,6/11/2023,2023/06/09-2023/06/11,1,"challenging, dark, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,No
https://app.thestorygraph.com/books/a1d471f3-b50e-44f1-a5f0-38c4952eda5d,The Sword of Summer,Rick Riordan,,9.78E+12,paperback,read,10/26/2022,11/1/2022,2022/10/31-2022/11/01,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4.5,,,,,No
https://app.thestorygraph.com/books/a253c568-e514-4cc8-8e35-0d532e211c12,Sailor Moon 3 (Naoko Takeuchi Collection),Naoko Takeuchi,,9.78E+12,paperback,read,2/28/2023,3/1/2023,2023/02/27-2023/03/01,1,"adventurous, lighthearted",fast,A mix,N/A,Yes,N/A,N/A,3.5,,,,,Yes
https://app.thestorygraph.com/books/a28035d4-f8a9-47ae-96b4-e29f69a5414e,Dogs of Summer,Andrea Abreu,Julia Sanches (Translator),9.78E+12,digital,to-read,6/5/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/a295ce7b-105b-467b-a067-ea4352f2922d,Our Missing Hearts,Celeste Ng,,9.78E+12,hardcover,read,1/16/2023,1/16/2023,2023/01/15-2023/01/16,1,"challenging, emotional, hopeful, sad",medium,A mix,No,Yes,Yes,No,4.75,,,,,Yes
https://app.thestorygraph.com/books/a2e56c99-ed3c-4399-94f6-d2429138c019,Wellness,Nathan Hill,,9.78E+12,hardcover,read,10/12/2023,10/17/2023,2023/10/11-2023/10/17,1,"challenging, emotional, hopeful, reflective, sad",medium,Character,Yes,Yes,No,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/a3006337-e0ec-44ce-b055-c3f9179d8031,Bronze Drum: A Novel of Sisters and War,Phong Nguyen,,9.78E+12,paperback,read,11/15/2023,11/18/2023,2023/11/15-2023/11/18,1,"adventurous, emotional, informative, mysterious, tense",medium,Plot,Yes,Yes,Yes,Yes,3.75,,,,,Yes
https://app.thestorygraph.com/books/a306d18c-37ff-4048-91c7-3e28b5cc35c4,The Cousins,Karen M. McManus,,9.78E+12,hardcover,read,10/6/2023,10/7/2023,2023/10/05-2023/10/07,1,"emotional, mysterious, tense",medium,A mix,No,No,No,Yes,2.5,,,,,Yes
https://app.thestorygraph.com/books/a364e5c0-8428-4a20-b47f-bfa1ef84ece0,The Bandit Queens,Parini Shroff,,9.78E+12,hardcover,read,6/7/2023,1/3/2024,2024/01/01-2024/01/03,1,"dark, funny, mysterious",medium,A mix,It's complicated,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/a3db1b50-4d5f-430c-a66b-b21604e61102,The Animators,Kayla Rae Whitaker,,9.78E+12,hardcover,read,4/3/2023,4/5/2023,2023/04/03-2023/04/05,1,"challenging, dark, emotional, sad",medium,Character,Yes,It's complicated,It's complicated,Yes,3,,,,,Yes
https://app.thestorygraph.com/books/a41e1b28-fb78-4968-98f4-19b1a415ecf0,The Adventure Zone: The Eleventh Hour,"Griffin McElroy, Clint McElroy, Carey Pietsch","Travis McElroy, Justin McElroy",9.78E+12,paperback,read,2/19/2023,2/18/2023,2023/02/18-2023/02/18,1,"adventurous, emotional, funny, mysterious, tense",fast,A mix,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/a4441716-ce67-4eb8-9ed3-38454151bd30,The Darkness Outside Us,Eliot Schrefer,,9.78E+12,digital,read,5/10/2023,10/5/2023,2023/10/04-2023/10/05,1,"adventurous, challenging, dark, mysterious, sad, tense",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,No
https://app.thestorygraph.com/books/a45140ec-571e-4138-a155-47e4170ae556,Greenglass House,Kate Milford,Jaime Zollars (Illustrator),9.78E+12,hardcover,read,5/22/2022,5/23/2022,2022/05/21-2022/05/23,1,"adventurous, mysterious",medium,A mix,It's complicated,Yes,It's complicated,It's complicated,4.5,,,,,Yes
https://app.thestorygraph.com/books/a49a9a6e-5447-464a-bd37-dab0bbe74479,All the Stars and Teeth,Adalyn Grace,,9.78E+12,digital,read,11/24/2022,11/24/2022,2022/11/22-2022/11/24,1,adventurous,medium,A mix,Yes,It's complicated,It's complicated,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/a558d161-bb57-4429-baa9-00c050c22544,i love this part,Tillie Walden,,,digital,read,2/12/2019,4/10/2022,4/10/2022,1,,,,,,,,,,,,,Yes
